Source,Label,Target 
Q27627910,Q27627910_Actinodura egertoni lewisi,Q2668197
Q27627913,Q27627913_Actinodura egertoni khasiana,Q2668197
Q27627916,Q27627916_Actinodura egertoni ripponi,Q2668197
Q27627921,Q27627921_Actinodura ramsayi yunnanensis,Q2668189
Q27627924,Q27627924_Actinodura ramsayi radcliffei,Q2668189
Q27627928,Q27627928_Actinodura ramsayi ramsayi,Q2668189
Q27627932,Q27627932_Actinodura waldeni daflaensis,Q2668236
Q27627936,Q27627936_Actinodura waldeni waldeni,Q2668236
Q27627940,Q27627940_Actinodura waldeni poliotis,Q2668236
Q27627943,Q27627943_Actinodura waldeni saturatior,Q2668236
Q27627947,Q27627947_Actinodura souliei souliei,Q2668229
Q27627951,Q27627951_Actinodura souliei griseinucha,Q2668229
Q27627955,Q27627955_Leiothrix argentauris argentauris,Q18880
Q27627959,Q27627959_Leiothrix argentauris aureigularis,Q18880
Q27627963,Q27627963_Leiothrix argentauris vernayi,Q18880
Q27627967,Q27627967_Leiothrix argentauris galbana,Q18880
Q27627971,Q27627971_Leiothrix argentauris ricketti,Q18880
Q27627974,Q27627974_Leiothrix argentauris cunhaci,Q18880
Q27627978,Q27627978_Leiothrix argentauris tahanensis,Q18880
Q27627981,Q27627981_Leiothrix argentauris rookmakeri,Q18880
Q27627984,Q27627984_Leiothrix argentauris laurinae,Q18880
Q27627990,Q27627990_Leiothrix lutea kumaiensis,Q589245
Q27627992,Q27627992_Leiothrix lutea calipyga,Q589245
Q27627996,Q27627996_Leiothrix lutea yunnanensis,Q589245
Q27627999,Q27627999_Leiothrix lutea kwangtungensis,Q589245
Q27628002,Q27628002_Leiothrix lutea lutea,Q589245
Q27628008,Q27628008_Heterophasia annectans annectans,Q27075546
Q27628011,Q27628011_Heterophasia annectans mixta,Q27075546
Q27628014,Q27628014_Heterophasia annectans saturata,Q27075546
Q27628018,Q27628018_Heterophasia annectans davisoni,Q27075546
Q27628021,Q27628021_Heterophasia annectans roundi,Q27075546
Q27628024,Q27628024_Heterophasia annectans eximia,Q27075546
Q27628029,Q27628029_Heterophasia capistrata capistrata,Q2668211
Q27628031,Q27628031_Heterophasia capistrata nigriceps,Q2668211
Q27628032,Q27628032_Heterophasia capistrata bayleyi,Q2668211
Q27628035,Q27628035_Heterophasia melanoleuca radcliffei,Q3314721
Q27628040,Q27628040_Heterophasia melanoleuca castanoptera,Q3314721
Q27628043,Q27628043_Heterophasia melanoleuca melanoleuca,Q3314721
Q27628047,Q27628047_Heterophasia desgodinsi desgodinsi,Q1091293
Q27628051,Q27628051_Heterophasia desgodinsi tonkinensis,Q1091293
Q27628054,Q27628054_Heterophasia desgodinsi engelbachi,Q1091293
Q27628057,Q27628057_Heterophasia desgodinsi kingi,Q1091293
Q27628062,Q27628062_Heterophasia desgodinsi robinsoni,Q1091293
Q27628065,Q27628065_Heterophasia pulchella nigroaurita,Q3313699
Q27628068,Q27628068_Heterophasia pulchella pulchella,Q3313699
Q27628073,Q27628073_Heterophasia picaoides picaoides,Q2669101
Q27628076,Q27628076_Heterophasia picaoides cana,Q2669101
Q27628079,Q27628079_Heterophasia picaoides wrayi,Q2669101
Q27628083,Q27628083_Heterophasia picaoides simillima,Q2669101
Q27628088,Q27628088_Pseudoalcippe abyssinica monachus,Q1588046
Q27628092,Q27628092_Pseudoalcippe abyssinica claudei,Q1588046
Q27628096,Q27628096_Pseudoalcippe abyssinica ansorgei,Q1588046
Q27628099,Q27628099_Pseudoalcippe abyssinica stierlingi,Q1588046
Q27628103,Q27628103_Pseudoalcippe abyssinica stictigula,Q1588046
Q27628106,Q27628106_Pseudoalcippe abyssinica abyssinica,Q1588046
Q27628109,Q27628109_Sylvia atricapilla gularis,Q188446
Q27628115,Q27628115_Sylvia atricapilla pauluccii,Q188446
Q27628119,Q27628119_Sylvia atricapilla atricapilla,Q188446
Q27628124,Q27628124_Sylvia atricapilla dammholzi,Q188446
Q27628130,Q27628130_Sylvia borin borin,Q202478
Q27628134,Q27628134_Sylvia borin woodwardi,Q202478
Q27628140,Q27628140_Sylvia nisoria nisoria,Q215214
Q27628144,Q27628144_Sylvia nisoria merzbacheri,Q215214
Q27628150,Q27628150_Sylvia curruca curruca,Q206089
Q27628155,Q27628155_Sylvia curruca blythi,Q206089
Q27628160,Q27628160_Sylvia curruca halimodendri,Q206089
Q27628164,Q27628164_Sylvia minula minula,Q606285
Q27628169,Q27628169_Sylvia minula margelanica,Q606285
Q27628174,Q27628174_Sylvia hortensis hortensis,Q616831
Q27628178,Q27628178_Sylvia hortensis cyrenaicae,Q616831
Q27628186,Q27628186_Sylvia crassirostris crassirostris,Q27075547
Q27628190,Q27628190_Sylvia crassirostris balchanica,Q27075547
Q27628196,Q27628196_Sylvia crassirostris jerdoni,Q27075547
Q27628201,Q27628201_Sylvia leucomelaena leucomelaena,Q416501
Q27628206,Q27628206_Sylvia leucomelaena negevensis,Q416501
Q27628209,Q27628209_Sylvia leucomelaena blanfordi,Q416501
Q27628212,Q27628212_Sylvia leucomelaena somaliensis,Q416501
Q27628217,Q27628217_Sylvia communis communis,Q26974
Q27628220,Q27628220_Sylvia communis volgensis,Q26974
Q27628223,Q27628223_Sylvia communis icterops,Q26974
Q27628228,Q27628228_Sylvia communis rubicola,Q26974
Q27628232,Q27628232_Sylvia undata dartfordiensis,Q752545
Q27628236,Q27628236_Sylvia undata undata,Q752545
Q27628239,Q27628239_Sylvia undata toni,Q752545
Q27628244,Q27628244_Sylvia deserticola deserticola,Q757278
Q27628247,Q27628247_Sylvia deserticola maroccana,Q757278
Q27628253,Q27628253_Sylvia conspicillata conspicillata,Q757121
Q27628255,Q27628255_Sylvia conspicillata orbitalis,Q757121
Q27628259,Q27628259_Sylvia cantillans cantillans,Q738687
Q27628263,Q27628263_Sylvia cantillans albistriata,Q738687
Q27628266,Q27628266_Sylvia cantillans iberiae,Q738687
Q27628270,Q27628270_Sylvia cantillans inornata,Q738687
Q27628275,Q27628275_Sylvia melanocephala melanocephala,Q669647
Q27628279,Q27628279_Sylvia melanocephala leucogastra,Q669647
Q27628283,Q27628283_Sylvia melanocephala valverdei,Q669647
Q27628287,Q27628287_Sylvia melanocephala momus,Q669647
Q27628290,Q27628290_Sylvia melanocephala norrisae,Q669647
Q27628293,Q27628293_Sylvia mystacea mystacea,Q1478432
Q27628297,Q27628297_Sylvia mystacea rubescens,Q1478432
Q27628301,Q27628301_Sylvia mystacea turcmenica,Q1478432
Q27628305,Q27628305_Sylvia lugens lugens,Q1953487
Q27628308,Q27628308_Sylvia lugens griseiventris,Q1953487
Q27628311,Q27628311_Sylvia lugens jacksoni,Q1953487
Q27628315,Q27628315_Sylvia lugens clara,Q1953487
Q27628318,Q27628318_Sylvia lugens prigoginei,Q1953487
Q27628322,Q27628322_Sylvia boehmi somalica,Q509128
Q27628326,Q27628326_Sylvia boehmi marsabit,Q509128
Q27628329,Q27628329_Sylvia boehmi boehmi,Q509128
Q27628332,Q27628332_Sylvia subcaerulea ansorgei,Q27075550
Q27628336,Q27628336_Sylvia subcaerulea cinerascens,Q27075550
Q27628339,Q27628339_Sylvia subcaerulea orpheana,Q27075550
Q27628343,Q27628343_Sylvia subcaerulea subcaerulea,Q27075550
Q27628347,Q27628347_Sylvia layardi aridicola,Q1302584
Q27628351,Q27628351_Sylvia layardi barnesi,Q1302584
Q27628355,Q27628355_Sylvia layardi subsolana,Q1302584
Q27628359,Q27628359_Sylvia layardi layardi,Q1302584
Q27628362,Q27628362_Lioparus chrysotis chrysotis,Q1441996
Q27628366,Q27628366_Lioparus chrysotis albilineatus,Q1441996
Q27628369,Q27628369_Lioparus chrysotis forresti,Q1441996
Q27628372,Q27628372_Lioparus chrysotis swinhoii,Q1441996
Q27628375,Q27628375_Lioparus chrysotis amoenus,Q1441996
Q27628379,Q27628379_Lioparus chrysotis robsoni,Q1441996
Q27628383,Q27628383_Fulvetta vinipectus kangrae,Q1443209
Q27628387,Q27628387_Fulvetta vinipectus vinipectus,Q1443209
Q27628390,Q27628390_Fulvetta vinipectus chumbiensis,Q1443209
Q27628394,Q27628394_Fulvetta vinipectus austeni,Q1443209
Q27628397,Q27628397_Fulvetta vinipectus ripponi,Q1443209
Q27628401,Q27628401_Fulvetta vinipectus perstriata,Q1443209
Q27628404,Q27628404_Fulvetta vinipectus valentinae,Q1443209
Q27628407,Q27628407_Fulvetta vinipectus bieti,Q1443209
Q27628412,Q27628412_Fulvetta ruficapilla ruficapilla,Q1442970
Q27628415,Q27628415_Fulvetta ruficapilla sordidior,Q1442970
Q27628420,Q27628420_Fulvetta danisi danisi,Q2832187
Q27628423,Q27628423_Fulvetta danisi bidoupensis,Q2832187
Q27628428,Q27628428_Fulvetta cinereiceps fessa,Q1443109
Q27628432,Q27628432_Fulvetta cinereiceps cinereiceps,Q1443109
Q27628435,Q27628435_Fulvetta cinereiceps fucata,Q1443109
Q27628439,Q27628439_Fulvetta cinereiceps guttaticollis,Q1443109
Q27628442,Q27628442_Fulvetta manipurensis manipurensis,Q2667898
Q27628446,Q27628446_Fulvetta manipurensis tonkinensis,Q2667898
Q27628450,Q27628450_Chrysomma sinense nasale,Q2747209
Q27628453,Q27628453_Chrysomma sinense hypoleucum,Q2747209
Q27628457,Q27628457_Chrysomma sinense sinense,Q2747209
Q27628461,Q27628461_Chrysomma altirostre altirostre,Q3179511
Q27628465,Q27628465_Chrysomma altirostre scindicum,Q3179511
Q27628468,Q27628468_Chrysomma altirostre griseigulare,Q3179511
Q27628472,Q27628472_Chamaea fasciata phaea,Q1048896
Q27628475,Q27628475_Chamaea fasciata margra,Q1048896
Q27628479,Q27628479_Chamaea fasciata rufula,Q1048896
Q27628483,Q27628483_Chamaea fasciata fasciata,Q1048896
Q27628487,Q27628487_Chamaea fasciata henshawi,Q1048896
Q27628491,Q27628491_Cholornis paradoxa paradoxa,Q27075555
Q27628495,Q27628495_Cholornis paradoxa taipaiensis,Q27075555
Q27628499,Q27628499_Sinosuthora conspicillata conspicillata,Q27075557
Q27628503,Q27628503_Sinosuthora conspicillata rocki,Q27075557
Q27628508,Q27628508_Sinosuthora webbiana mantschurica,Q27075558
Q27628511,Q27628511_Sinosuthora webbiana fulvicauda,Q27075558
Q27628515,Q27628515_Sinosuthora webbiana suffusa,Q27075558
Q27628518,Q27628518_Sinosuthora webbiana webbiana,Q27075558
Q27628521,Q27628521_Sinosuthora webbiana elisabethae,Q27075558
Q27628525,Q27628525_Sinosuthora webbiana bulomacha,Q27075558
Q27628528,Q27628528_Sinosuthora alphonsiana alphonsiana,Q27075559
Q27628531,Q27628531_Sinosuthora alphonsiana ganluoensis,Q27075559
Q27628536,Q27628536_Sinosuthora alphonsiana stresemanni,Q27075559
Q27628539,Q27628539_Sinosuthora alphonsiana yunnanensis,Q27075559
Q27628545,Q27628545_Sinosuthora brunnea brunnea,Q18599584
Q27628548,Q27628548_Sinosuthora brunnea styani,Q18599584
Q27628553,Q27628553_Sinosuthora zappeyi zappeyi,Q27075561
Q27628557,Q27628557_Sinosuthora zappeyi erlangshanica,Q27075561
Q27628561,Q27628561_Suthora fulvifrons fulvifrons,Q27075563
Q27628564,Q27628564_Suthora fulvifrons chayulensis,Q27075563
Q27628567,Q27628567_Suthora fulvifrons albifacies,Q27075563
Q27628572,Q27628572_Suthora fulvifrons cyanophrys,Q27075563
Q27628576,Q27628576_Suthora nipalensis garhwalensis,Q27075564
Q27628580,Q27628580_Suthora nipalensis nipalensis,Q27075564
Q27628584,Q27628584_Suthora nipalensis humii,Q27075564
Q27628587,Q27628587_Suthora nipalensis crocotia,Q27075564
Q27628591,Q27628591_Suthora nipalensis poliotis,Q27075564
Q27628594,Q27628594_Suthora nipalensis feae,Q27075564
Q27628597,Q27628597_Suthora nipalensis patriciae,Q27075564
Q27628601,Q27628601_Suthora nipalensis ripponi,Q27075564
Q27628604,Q27628604_Suthora nipalensis beaulieui,Q27075564
Q27628606,Q27628606_Suthora nipalensis kamoli,Q27075564
Q27628607,Q27628607_Suthora verreauxi craddocki,Q27075565
Q27628608,Q27628608_Suthora verreauxi verreauxi,Q27075565
Q27628609,Q27628609_Suthora verreauxi pallida,Q27075565
Q27628610,Q27628610_Suthora verreauxi morrisoniana,Q27075565
Q27628612,Q27628612_Neosuthora davidiana davidiana,Q27075566
Q27628613,Q27628613_Neosuthora davidiana tonkinensis,Q27075566
Q27628615,Q27628615_Neosuthora davidiana thompsoni,Q27075566
Q27628616,Q27628616_Chleuasicus atrosuperciliaris oatesi,Q27075567
Q27628618,Q27628618_Chleuasicus atrosuperciliaris atrosuperciliaris,Q27075567
Q27628619,Q27628619_Psittiparus bakeri bakeri,Q27075568
Q27628621,Q27628621_Psittiparus bakeri magnirostris,Q27075568
Q27628622,Q27628622_Psittiparus gularis gularis,Q27075570
Q27628623,Q27628623_Psittiparus gularis transfluvialis,Q27075570
Q27628625,Q27628625_Psittiparus gularis rasus,Q27075570
Q27628627,Q27628627_Psittiparus gularis laotianus,Q27075570
Q27628628,Q27628628_Psittiparus gularis fokiensis,Q27075570
Q27628630,Q27628630_Psittiparus gularis hainanus,Q27075570
Q27628632,Q27628632_Paradoxornis heudei polivanovi,Q1589253
Q27628633,Q27628633_Paradoxornis heudei heudei,Q1589253
Q27628635,Q27628635_Yuhina castaniceps rufigenis,Q1037895
Q27628637,Q27628637_Yuhina castaniceps plumbeiceps,Q1037895
Q27628638,Q27628638_Yuhina castaniceps castaniceps,Q1037895
Q27628640,Q27628640_Yuhina castaniceps striata,Q1037895
Q27628642,Q27628642_Yuhina flavicollis albicollis,Q1037961
Q27628644,Q27628644_Yuhina flavicollis flavicollis,Q1037961
Q27628645,Q27628645_Yuhina flavicollis rouxi,Q1037961
Q27628647,Q27628647_Yuhina flavicollis rogersi,Q1037961
Q27628648,Q27628648_Yuhina flavicollis constantiae,Q1037961
Q27628649,Q27628649_Yuhina humilis clarki,Q1923524
Q27628651,Q27628651_Yuhina humilis humilis,Q1923524
Q27628652,Q27628652_Yuhina gularis vivax,Q1037999
Q27628654,Q27628654_Yuhina gularis gularis,Q1037999
Q27628655,Q27628655_Yuhina gularis omeiensis,Q1037999
Q27628656,Q27628656_Yuhina gularis uthaii,Q1037999
Q27628658,Q27628658_Yuhina diademata ampelina,Q3123938
Q27628659,Q27628659_Yuhina diademata diademata,Q3123938
Q27628661,Q27628661_Yuhina occipitalis occipitalis,Q1038041
Q27628662,Q27628662_Yuhina occipitalis obscurior,Q1038041
Q27628959,Q27628959_Irena puella andamanica,Q605846
Q27628960,Q27628960_Irena puella malayensis,Q605846
Q27628962,Q27628962_Irena puella crinigera,Q605846
Q27628963,Q27628963_Irena puella turcosa,Q605846
Q27628964,Q27628964_Irena puella tweeddalii,Q605846
Q27628966,Q27628966_Irena cyanogastra cyanogastra,Q941754
Q27628967,Q27628967_Irena cyanogastra ellae,Q941754
Q27628969,Q27628969_Irena cyanogastra hoogstraali,Q941754
Q27628970,Q27628970_Irena cyanogastra melanochlamys,Q941754
Q27629562,Q27629562_Ramphocaenus melanurus rufiventris,Q377733
Q27629563,Q27629563_Ramphocaenus melanurus ardeleo,Q377733
Q27629565,Q27629565_Ramphocaenus melanurus panamensis,Q377733
Q27629566,Q27629566_Ramphocaenus melanurus sanctaemarthae,Q377733
Q27629568,Q27629568_Ramphocaenus melanurus griseodorsalis,Q377733
Q27629569,Q27629569_Ramphocaenus melanurus pallidus,Q377733
Q27629570,Q27629570_Ramphocaenus melanurus trinitatis,Q377733
Q27629572,Q27629572_Ramphocaenus melanurus albiventris,Q377733
Q27629575,Q27629575_Ramphocaenus melanurus duidae,Q377733
Q27629579,Q27629579_Ramphocaenus melanurus badius,Q377733
Q27629583,Q27629583_Ramphocaenus melanurus amazonum,Q377733
Q27629586,Q27629586_Ramphocaenus melanurus obscurus,Q377733
Q27629591,Q27629591_Ramphocaenus melanurus austerus,Q377733
Q27629595,Q27629595_Ramphocaenus melanurus melanurus,Q377733
Q27629599,Q27629599_Ramphocaenus melanurus sticturus,Q377733
Q27630197,Q27630197_Mimus polyglottos polyglottos,Q829683
Q27630201,Q27630201_Mimus polyglottos orpheus,Q829683
Q27630206,Q27630206_Mimus gilvus gracilis,Q1591500
Q27630210,Q27630210_Mimus gilvus leucophaeus,Q1591500
Q27630214,Q27630214_Mimus gilvus antillarum,Q1591500
Q27630217,Q27630217_Mimus gilvus tobagensis,Q1591500
Q27630221,Q27630221_Mimus gilvus rostratus,Q1591500
Q27630225,Q27630225_Mimus gilvus melanopterus,Q1591500
Q27630229,Q27630229_Mimus gilvus gilvus,Q1591500
Q27630232,Q27630232_Mimus gilvus tolimensis,Q1591500
Q27630236,Q27630236_Mimus gilvus antelius,Q1591500
Q27630241,Q27630241_Mimus gilvus magnirostris,Q1591500
Q27630245,Q27630245_Mimus gundlachii gundlachii,Q2225329
Q27630248,Q27630248_Mimus gundlachii hillii,Q2225329
Q27630254,Q27630254_Mimus longicaudatus platensis,Q2671340
Q27630258,Q27630258_Mimus longicaudatus albogriseus,Q2671340
Q27630263,Q27630263_Mimus longicaudatus maranonicus,Q2671340
Q27630267,Q27630267_Mimus saturninus saturninus,Q1591533
Q27630271,Q27630271_Mimus saturninus arenaceus,Q1591533
Q27630274,Q27630274_Mimus saturninus frater,Q1591533
Q27630278,Q27630278_Mimus saturninus modulator,Q1591533
Q27630283,Q27630283_Mimus parvulus parvulus,Q1588220
Q27630287,Q27630287_Mimus parvulus barringtoni,Q1588220
Q27630290,Q27630290_Mimus parvulus personatus,Q1588220
Q27630294,Q27630294_Mimus parvulus wenmani,Q1588220
Q27630298,Q27630298_Mimus parvulus hulli,Q1588220
Q27630302,Q27630302_Mimus parvulus bauri,Q1588220
Q27630308,Q27630308_Toxostoma rufum rufum,Q928134
Q27630314,Q27630314_Toxostoma rufum longicauda,Q928134
Q27630318,Q27630318_Toxostoma longirostre sennetti,Q1303416
Q27630324,Q27630324_Toxostoma longirostre longirostre,Q1303416
Q27630329,Q27630329_Toxostoma cinereum mearnsi,Q2226589
Q27630332,Q27630332_Toxostoma cinereum cinereum,Q2226589
Q27630338,Q27630338_Toxostoma ocellatum ocellatum,Q1923531
Q27630341,Q27630341_Toxostoma ocellatum villai,Q1923531
Q27630346,Q27630346_Toxostoma curvirostre palmeri,Q931391
Q27630350,Q27630350_Toxostoma curvirostre maculatum,Q931391
Q27630353,Q27630353_Toxostoma curvirostre insularum,Q931391
Q27630358,Q27630358_Toxostoma curvirostre occidentale,Q931391
Q27630361,Q27630361_Toxostoma curvirostre celsum,Q931391
Q27630365,Q27630365_Toxostoma curvirostre oberholseri,Q931391
Q27630369,Q27630369_Toxostoma curvirostre curvirostre,Q931391
Q27630376,Q27630376_Toxostoma redivivum sonomae,Q2225831
Q27630379,Q27630379_Toxostoma redivivum redivivum,Q2225831
Q27630385,Q27630385_Toxostoma crissale coloradense,Q2225821
Q27630388,Q27630388_Toxostoma crissale crissale,Q2225821
Q27630391,Q27630391_Toxostoma crissale dumosum,Q2225821
Q27630397,Q27630397_Toxostoma lecontei lecontei,Q3181161
Q27630400,Q27630400_Toxostoma lecontei macmillanorum,Q3181161
Q27630405,Q27630405_Toxostoma lecontei arenicola,Q3181161
Q27630410,Q27630410_Ramphocinclus brachyurus brachyurus,Q2225784
Q27630413,Q27630413_Ramphocinclus brachyurus sanctaeluciae,Q2225784
Q27630419,Q27630419_Melanotis caerulescens caerulescens,Q1587047
Q27630422,Q27630422_Melanotis caerulescens longirostris,Q1587047
Q27630427,Q27630427_Allenia fusca hypenema,Q2226247
Q27630431,Q27630431_Allenia fusca vincenti,Q2226247
Q27630435,Q27630435_Allenia fusca atlantica,Q2226247
Q27630439,Q27630439_Allenia fusca schwartzi,Q2226247
Q27630443,Q27630443_Allenia fusca fusca,Q2226247
Q27630447,Q27630447_Margarops fuscatus fuscatus,Q2668564
Q27630453,Q27630453_Margarops fuscatus klinikowskii,Q2668564
Q27630456,Q27630456_Margarops fuscatus densirostris,Q2668564
Q27630460,Q27630460_Margarops fuscatus bonairensis,Q2668564
Q27630465,Q27630465_Cinclocerthia ruficauda pavida,Q901986
Q27630468,Q27630468_Cinclocerthia ruficauda tremula,Q901986
Q27630473,Q27630473_Cinclocerthia ruficauda ruficauda,Q901986
Q27630476,Q27630476_Cinclocerthia ruficauda tenebrosa,Q901986
Q27630481,Q27630481_Cinclocerthia gutturalis gutturalis,Q2226210
Q27630485,Q27630485_Cinclocerthia gutturalis macrorhyncha,Q2226210
Q27630766,Q27630766_Neocossyphus rufus gabunensis,Q2226078
Q27630767,Q27630767_Neocossyphus rufus rufus,Q2226078
